|Country|Channel Name|Category|Main Video Category|username|followers|Main topic|More topics|Likes|Boost Index|Engagement Rate|Engagement Rate 60days|Views|Views Avg.|Avg. 1 Day|Avg. 3 Day|Avg. 7 Day|Avg. 14 Day|Avg. 30 day|Avg. 60 day|Comments Avg|Youtube Link
519|US|TheEllenShow||Entertainment|TheEllenShow|38300000|Entertainment|Entertainment,TV shows,Movies|167231088.84348023|81|0.0145730939619584|0.0123300931878722|22274035516|383303.09364548494||12162.8|13738.047619047618|41222.10526315789|61318.82191780822|460233.900990099|332.9654702407996|UCp0hYYBW6IMayGgR-WeoCvQ
524|US|xxxtentacion||Music|xxxtentacion|37400000|Hip hop music|Music,Hip hop music,Pop music,Electronic music|33550305.397590365|65|0.1648996322364008|0.0383111462964156|9632080442|6642087.75|||||480777.8888888889|1147972.6666666667|18591.939759036144|UCM9r1xn6s30OnlJWb-jc3Sw
527|US|Kimberly Loaiza|Gaming & Apps|People & Blogs|Kimberly Loaiza|36900000|Lifestyle|Lifestyle,Technology|240742149.41860464|69|0.5432478694253122|0.2826760256612255|4188413314|25171683.25|||6833904.0|7232641.0|6437136.0|9154056.166666666|96580.6046511628|UCQZfFRohQ7UX-0CdXl-6pwQ
152|US|Kimberly Loaiza|Gaming & Apps|People & Blogs|Kimberly Loaiza|36900000|Lifestyle|Lifestyle,Technology|240742149.41860464|69|0.5432478694253122|0.2826760256612255|4188413314|25171683.25|||6833904.0|7232641.0|6437136.0|9154056.166666666|96580.6046511628|UCQZfFRohQ7UX-0CdXl-6pwQ
555|US|Maria Clara & JP|Gaming & Apps|People & Blogs|Maria Clara & JP|32700000|Hobby|Lifestyle,Hobby|123083709.24814814|54|0.7376805101404127|0.1355147777429275|19887856663|32027381.166666668||495461.0|2164277.5|2467280.0|3015966.5|4232483.769230769|6.637037037037037|UCKe6w0exI94U-RzqAyoY1VA
554|US|Ryan's World|Gaming & Apps|Entertainment|Ryan's World|32700000|Lifestyle|Lifestyle,Hobby|41421384.30455868|75|0.1819566823279557|0.0357239535962277|51413962658|6235625.803571428|100283.0|181348.0|279319.6666666667|724642.2857142857|949178.7857142856|1149179.9285714286|10.134820562560622|UChGJGhZ9SOOHvBB0Y4DOO_w
155|US|Daddy Yankee|Music|Music|Daddy Yankee|36600000|Pop music|Music,Hip hop music,Electronic music,Music of Latin America,Pop music|188506752.48484847|72|1.733848590613611|0.0156997770050229|20194962867|34904111.25|||||70521.0|98956.0|17001.939393939392|UC9TO_oo4c_LrOiKNaY6aysA
156|US|Toys and Colors||Entertainment|Toys and Colors|36300000|Lifestyle|Hobby,Lifestyle,Entertainment|50988592.12030075|79|0.6518068848153442|0.0942885562183696|40261342099|27828993.05||397653.0|337525.6666666667|1325536.7142857143|2690516.066666667|3359176.966666667|0.0|UCgFXm4TI8htWmCyJ6cVPG_A
158|US|ABCkidTV - Nursery Rhymes|Gaming & Apps|Education|ABCkidTV - Nursery Rhymes|138000000|Movies|Entertainment,Music,Movies|220990134.604534|63|0.6417156982623298|0.1160036838833879|133025325473|70271260.25|1837916.0|1837916.0|4891832.0|7052576.5|12654329.666666666|15722844.705882354|146.70025188916875|UCbCmjCuTUZos6Inko4u57UQ
549|US|Markiplier|Gaming & Apps|Gaming|Markiplier|33100000|Gaming|Gaming,Action game,Role-playing video game,Action-adventure game|859070583.9789822|80|0.1040018567695104|0.1099125986485041|18502660860|3858356.5||1285662.0|1735298.0|2510203.6666666665|2948056.823529412|3459967.95|12199.219026548672|UC7_YxT-KID8kRbqZo7MyscQ
547|US|Like Nastya ESP|Gaming & Apps|Entertainment|Like Nastya ESP|33200000|Lifestyle|Hobby,Lifestyle,Entertainment|32867508.184931505|62|0.325030031815172|0.0328894849853081|15684324409|9520566.5||106676.0|87804.33333333333|148983.66666666666|321330.8333333333|1035198.84|0.0102739726027397|UCpEJRZdSpdVZ8vh63T9I2KQ
467|US|5-Minute Crafts|Gaming & Apps|Howto & Style|5-Minute Crafts|77000000|Lifestyle|Lifestyle,Hobby|158230212.5052886|73|0.0300607710533648|0.0051561705182931|22655274758|2045771.3664874556|60823.0|84666.0|112501.09523809524|170384.58536585365|216460.31764705884|367451.0120481928|726.3124811121185|UC295-Dw_tDNtZXFeAPAW6Aw
546|US|YouTube Spotlight|Gaming & Apps|Entertainment|YouTube Spotlight|33200000|Lifestyle|Lifestyle|11016951.846153846|83|0.0863615691864447|0.037476204240037|2696443232|1004240.0|2548.714285714286|2548.714285714286|2548.714285714286|2548.714285714286|283943.13333333336|1218246.75|4190.598662207358|UCBR8-60-B28hp2BmDPdntcQ
161|US|MrBeast|Gaming & Apps|Entertainment|MrBeast|98100000|Lifestyle|Entertainment,Lifestyle,Technology|1731833460.8526316|60|0.7292095495953983|0.5702702245292129|16242634269|98762497.25|||29941021.0|29941021.0|29941021.0|53434733.0|113432.37368421051|UCX6OQ3DkcsbYNE6H8uQQuVA
542|US|Masha and The Bear|Music|Entertainment|Masha and The Bear|34400000|TV shows|Entertainment,TV shows,Movies|19163112.50567261|63|0.1405599352644076|0.0762270572749802|18886570104|5243045.166666667||640948.5|847750.0|1058672.25|1972177.4666666663|2601193.25|5.3354943273906|UCu59yAFE8fM0sVNTipR4edw
162|US|Like Nastya||People & Blogs|Like Nastya|97300000|Hobby|Lifestyle,Hobby|280877652.3913044|79|1.0267606736835264|0.2313880596385324|80111555805|138163704.5||3946868.0|5829929.0|9480138.25|13756907.666666666|22108751.05263158|0.2924901185770751|UCJplp5SjeGSdVdwsfb9Q7lQ
163|US|✿ Kids Diana Show|Gaming & Apps|Entertainment|✿ Kids Diana Show|97200000|Lifestyle|Lifestyle,Hobby|235190437.5142315|67|0.690341775052514|0.2438531204508441|77340155581|86417353.25|||7539489.5|9148087.75|14347388.625|23467097.444444444|0.0|UCk8GzjMOrta8yxDcKfylJYw
166|US|Vlad and Niki||Entertainment|Vlad and Niki|83500000|Hobby|Lifestyle,Hobby|146245435.4059406|82|0.9763812137605976|0.1210662691172111|65143080313|108949716.5||4354700.0|3010898.0|3141540.75|6909962.375|9793168.6|0.0|UCvlE5gTbOvjiolFlEm-c_Ow
167|US|5-Minute Crafts|Gaming & Apps|Howto & Style|5-Minute Crafts|77000000|Lifestyle|Lifestyle,Hobby|158230212.5052886|73|0.0300607710533648|0.0051561705182931|22655274758|2045771.3664874556|60823.0|84666.0|112501.09523809524|170384.58536585365|216460.31764705884|367451.0120481928|726.3124811121185|UC295-Dw_tDNtZXFeAPAW6Aw
531|US|Toys and Colors||Entertainment|Toys and Colors|36300000|Lifestyle|Hobby,Lifestyle,Entertainment|50988592.12030075|79|0.6518068848153442|0.0942885562183696|40261342099|27828993.05||397653.0|337525.6666666667|1325536.7142857143|2690516.066666667|3359176.966666667|0.0|UCgFXm4TI8htWmCyJ6cVPG_A
530|US|Daddy Yankee|Music|Music|Daddy Yankee|36600000|Pop music|Music,Hip hop music,Electronic music,Music of Latin America,Pop music|188506752.48484847|72|1.733848590613611|0.0156997770050229|20194962867|34904111.25|||||70521.0|98956.0|17001.939393939392|UC9TO_oo4c_LrOiKNaY6aysA
160|US|PewDiePie|Gaming & Apps|Gaming|PewDiePie|111000000|Lifestyle|Gaming,Action game,Lifestyle,Action-adventure game|2191405541.9968915|88|0.0634261274518041|0.0448460750046678|28424113942|7718344.847222222|||3497395.0|3094440.4|3620273.5|4454119.625|35839.78134715026|UC-lHJZR3Gqxm24_Vd_AJ5Yw
856|US|Netflix||Entertainment|Netflix|24000000|TV shows|Entertainment,TV shows,Movies|106820094.8718734|63|0.0307197862429811|0.0427117850812342|5551273418|691757.5131578947|21786.0|86328.5|273454.5|278023.14285714284|676167.1518987342|1004603.9195402298|1311.4910668708524|UCWOA1ZGywLbqmigxE4Qlvuw
14||WWE|Sports|Sports|WWE|89400000|Lifestyle|Entertainment,Lifestyle,Professional wrestling,Sports,Performing arts|543800874.2871623|80|0.0043291584726171|0.0035622683352186|69794363750|392017.6973411395|98427.9375|168984.34831460673|254107.74869109943|260165.9857549857|265323.91715976334|309149.2578680204|589.7659726027397|UCJ5v_MCY6GNUBTO8-D3XoAg
22||BANGTANTV|Music|Music|BANGTANTV|69100000|Pop music|Entertainment,Music of Asia,Music,Pop music|1640737552.6384523|70|0.1005029392062744|0.1370058185193286|17072262758|6365307.160714285|1411121.0|2239180.5|2239180.5|8688835.4|9949841.945945946|8488977.68|36254.37243047159|UCLkAepWjdylmXSltofFvsYQ
34||EminemMusic|Gaming & Apps|Music|EminemMusic|52600000|Hip hop music|Entertainment,Music,Hip hop music|45500762.85294117|27|0.3721952499440841|0.0629205446208901|23404734521|15251728.5|||||2965496.0|2965496.0|16781.029411764706|UCfM3zsQsOnfWNUppiycmBuw
36||Ed Sheeran|Music|Music|Ed Sheeran|52100000|Hip hop music|Music,Hip hop music,Pop music,Rock music|97976609.8|82|0.4241894083493282|0.0273312293666026|27642363836|17368940.5||||||1019705.6|9184.475|UC0C-w0YjGpqDXGB8IHb662A
39||Ariana Grande||Pop music|Ariana Grande|51500000|Pop music|Music,Pop music|44484407.797101445|33|0.2419829098424089|0.006166562262558|21945548174|6972101.0|0.0|0.0|0.0|0.0|0.0|0.0|12890.231884057972|UC9CoOnJkIBMdeijd9qYoT_g
41||El Reino Infantil|Music|Music|El Reino Infantil|50900000|Entertainment|Music,Movies,Entertainment|11453139.097087378|75|0.0682811810336373|0.0123738202977108|49013318189|2628394.4928571437|186470.0|82779.33333333333|76331.8|104096.27272727272|316959.8695652174|603554.8636363636|8.46116504854369|UCK1i2UviaXLUNrZlAFpw_jA
44||Taylor Swift|Gaming & Apps|Music|Taylor Swift|46800000|Music|Music,Pop music|22039543.26|60|0.0925744495726495|0.0026082055555555|25296371488|3935723.0|0.0|0.0|0.0|0.0|0.0|0.0|5452.68|UCqECaJ8Gagnn7YCbPEzWH6g
51||whinderssonnunes|Gaming & Apps|Comedy|whinderssonnunes|43800000|Technology|Lifestyle,Technology|196137065.6818182|82|0.0604724234640929|0.0290827117061021|4101958915|2871914.5|888052.0|888052.0|888052.0|888052.0|888052.0|888052.0|8584.107954545454|UC3KQ5GWANYF8lChqjZpXsQw
56||SonyMusicIndiaVEVO|Music|Music|SonyMusicIndiaVEVO|42300000|Music of Asia|Music,Movies,Music of Asia,Pop music|117320899.87679082|70|0.0989329220202438|0.0035601786656665|23588674274|926225.0|||37575.5|25537.07692307692|41691.6|111150.84375|613.1919770773638|UC3MLnJtqc_phABBriLRhtgQ
63||elrubiusOMG|Gaming & Apps|Comedy|elrubiusOMG|40400000|Action game|Gaming,Action game,Action-adventure game,Role-playing video game|814895442.9878049|83|0.3074254902197537|0.0298838248611446|7469679920|16593905.0|0.0|0.0|0.0|0.0|0.0|0.0|51426.46341463415|UCXazgXDIYyWH-yXLAkcrFxw
65||Rihanna|Fashion|Entertainment|Rihanna|39400000|Music|Music,Pop music|1205009.12|42|0.0280295832487309|0.0004082329949238|19885240007|846463.0|0.0|0.0|0.0|0.0|0.0|0.0|831.1|UCcgqSM4YEo5vVQpqwN-MaNw
76||One Direction|Gaming & Apps|Music|One Direction|37200000|Music|Music,Pop music|18852717.0|33|0.1488201204301075|0.003348267204301|12577465005|1374397.0|0.0|0.0|0.0|0.0|0.0|0.0|4474.54|UCb2HGwORFBo94DmRx4oLzow
79||Shakira||People & Blogs|Shakira|36700000|Pop music|Music,Pop music,Music of Latin America|16923109.411764707|82|0.1202583642719383|0.046639950061992|23356797129|894883.5|||316558.0|316558.0|293879.4|1644056.142857143|2526.3529411764707|UCYLNGLIzMhRTi6ZOLjAPSmw
89||WWE|Sports|Sports|WWE|89400000|Lifestyle|Entertainment,Lifestyle,Professional wrestling,Sports,Performing arts|543800874.2871623|80|0.0043291584726171|0.0035622683352186|69794363750|392017.6973411395|98427.9375|168984.34831460673|254107.74869109943|260165.9857549857|265323.91715976334|309149.2578680204|589.7659726027397|UCJ5v_MCY6GNUBTO8-D3XoAg
97||BANGTANTV|Music|Music|BANGTANTV|69100000|Pop music|Entertainment,Music of Asia,Music,Pop music|1640737552.6384523|70|0.1005029392062744|0.1370058185193286|17072262758|6365307.160714285|1411121.0|2239180.5|2239180.5|8688835.4|9949841.945945946|8488977.68|36254.37243047159|UCLkAepWjdylmXSltofFvsYQ
109||EminemMusic|Gaming & Apps|Music|EminemMusic|52600000|Hip hop music|Entertainment,Music,Hip hop music|45500762.85294117|27|0.3721952499440841|0.0629205446208901|23404734521|15251728.5|||||2965496.0|2965496.0|16781.029411764706|UCfM3zsQsOnfWNUppiycmBuw
111||Ed Sheeran|Music|Music|Ed Sheeran|52100000|Hip hop music|Music,Hip hop music,Pop music,Rock music|97976609.8|82|0.4241894083493282|0.0273312293666026|27642363836|17368940.5||||||1019705.6|9184.475|UC0C-w0YjGpqDXGB8IHb662A
114||Ariana Grande||Pop music|Ariana Grande|51500000|Pop music|Music,Pop music|44484407.797101445|33|0.2419829098424089|0.006166562262558|21945548174|6972101.0|0.0|0.0|0.0|0.0|0.0|0.0|12890.231884057972|UC9CoOnJkIBMdeijd9qYoT_g
116||El Reino Infantil|Music|Music|El Reino Infantil|50900000|Entertainment|Music,Movies,Entertainment|11453139.097087378|75|0.0682811810336373|0.0123738202977108|49013318189|2628394.4928571437|186470.0|82779.33333333333|76331.8|104096.27272727272|316959.8695652174|603554.8636363636|8.46116504854369|UCK1i2UviaXLUNrZlAFpw_jA
119||Taylor Swift|Gaming & Apps|Music|Taylor Swift|46800000|Music|Music,Pop music|22039543.26|60|0.0925744495726495|0.0026082055555555|25296371488|3935723.0|0.0|0.0|0.0|0.0|0.0|0.0|5452.68|UCqECaJ8Gagnn7YCbPEzWH6g
126||whinderssonnunes|Gaming & Apps|Comedy|whinderssonnunes|43800000|Technology|Lifestyle,Technology|196137065.6818182|82|0.0604724234640929|0.0290827117061021|4101958915|2871914.5|888052.0|888052.0|888052.0|888052.0|888052.0|888052.0|8584.107954545454|UC3KQ5GWANYF8lChqjZpXsQw
131||SonyMusicIndiaVEVO|Music|Music|SonyMusicIndiaVEVO|42300000|Music of Asia|Music,Movies,Music of Asia,Pop music|117320899.87679082|70|0.0989329220202438|0.0035601786656665|23588674274|926225.0|||37575.5|25537.07692307692|41691.6|111150.84375|613.1919770773638|UC3MLnJtqc_phABBriLRhtgQ
138||elrubiusOMG|Gaming & Apps|Comedy|elrubiusOMG|40400000|Action game|Gaming,Action game,Action-adventure game,Role-playing video game|814895442.9878049|83|0.3074254902197537|0.0298838248611446|7469679920|16593905.0|0.0|0.0|0.0|0.0|0.0|0.0|51426.46341463415|UCXazgXDIYyWH-yXLAkcrFxw
140||Rihanna|Fashion|Entertainment|Rihanna|39400000|Music|Music,Pop music|1205009.12|42|0.0280295832487309|0.0004082329949238|19885240007|846463.0|0.0|0.0|0.0|0.0|0.0|0.0|831.1|UCcgqSM4YEo5vVQpqwN-MaNw
151||One Direction|Gaming & Apps|Music|One Direction|37200000|Music|Music,Pop music|18852717.0|33|0.1488201204301075|0.003348267204301|12577465005|1374397.0|0.0|0.0|0.0|0.0|0.0|0.0|4474.54|UCb2HGwORFBo94DmRx4oLzow
154||Shakira||People & Blogs|Shakira|36700000|Pop music|Music,Pop music,Music of Latin America|16923109.411764707|82|0.1202583642719383|0.046639950061992|23356797129|894883.5|||316558.0|316558.0|293879.4|1644056.142857143|2526.3529411764707|UCYLNGLIzMhRTi6ZOLjAPSmw
164||WWE|Sports|Sports|WWE|89400000|Lifestyle|Entertainment,Lifestyle,Professional wrestling,Sports,Performing arts|543800874.2871623|80|0.0043291584726171|0.0035622683352186|69794363750|392017.6973411395|98427.9375|168984.34831460673|254107.74869109943|260165.9857549857|265323.91715976334|309149.2578680204|589.7659726027397|UCJ5v_MCY6GNUBTO8-D3XoAg
172||BANGTANTV|Music|Music|BANGTANTV|69100000|Pop music|Entertainment,Music of Asia,Music,Pop music|1640737552.6384523|70|0.1005029392062744|0.1370058185193286|17072262758|6365307.160714285|1411121.0|2239180.5|2239180.5|8688835.4|9949841.945945946|8488977.68|36254.37243047159|UCLkAepWjdylmXSltofFvsYQ
184||EminemMusic|Gaming & Apps|Music|EminemMusic|52600000|Hip hop music|Entertainment,Music,Hip hop music|45500762.85294117|27|0.3721952499440841|0.0629205446208901|23404734521|15251728.5|||||2965496.0|2965496.0|16781.029411764706|UCfM3zsQsOnfWNUppiycmBuw
186||Ed Sheeran|Music|Music|Ed Sheeran|52100000|Hip hop music|Music,Hip hop music,Pop music,Rock music|97976609.8|82|0.4241894083493282|0.0273312293666026|27642363836|17368940.5||||||1019705.6|9184.475|UC0C-w0YjGpqDXGB8IHb662A
189||Ariana Grande||Pop music|Ariana Grande|51500000|Pop music|Music,Pop music|44484407.797101445|33|0.2419829098424089|0.006166562262558|21945548174|6972101.0|0.0|0.0|0.0|0.0|0.0|0.0|12890.231884057972|UC9CoOnJkIBMdeijd9qYoT_g
191||El Reino Infantil|Music|Music|El Reino Infantil|50900000|Entertainment|Music,Movies,Entertainment|11453139.097087378|75|0.0682811810336373|0.0123738202977108|49013318189|2628394.4928571437|186470.0|82779.33333333333|76331.8|104096.27272727272|316959.8695652174|603554.8636363636|8.46116504854369|UCK1i2UviaXLUNrZlAFpw_jA
194||Taylor Swift|Gaming & Apps|Music|Taylor Swift|46800000|Music|Music,Pop music|22039543.26|60|0.0925744495726495|0.0026082055555555|25296371488|3935723.0|0.0|0.0|0.0|0.0|0.0|0.0|5452.68|UCqECaJ8Gagnn7YCbPEzWH6g
201||whinderssonnunes|Gaming & Apps|Comedy|whinderssonnunes|43800000|Technology|Lifestyle,Technology|196137065.6818182|82|0.0604724234640929|0.0290827117061021|4101958915|2871914.5|888052.0|888052.0|888052.0|888052.0|888052.0|888052.0|8584.107954545454|UC3KQ5GWANYF8lChqjZpXsQw
206||SonyMusicIndiaVEVO|Music|Music|SonyMusicIndiaVEVO|42300000|Music of Asia|Music,Movies,Music of Asia,Pop music|117320899.87679082|70|0.0989329220202438|0.0035601786656665|23588674274|926225.0|||37575.5|25537.07692307692|41691.6|111150.84375|613.1919770773638|UC3MLnJtqc_phABBriLRhtgQ
213||elrubiusOMG|Gaming & Apps|Comedy|elrubiusOMG|40400000|Action game|Gaming,Action game,Action-adventure game,Role-playing video game|814895442.9878049|83|0.3074254902197537|0.0298838248611446|7469679920|16593905.0|0.0|0.0|0.0|0.0|0.0|0.0|51426.46341463415|UCXazgXDIYyWH-yXLAkcrFxw
215||Rihanna|Fashion|Entertainment|Rihanna|39400000|Music|Music,Pop music|1205009.12|42|0.0280295832487309|0.0004082329949238|19885240007|846463.0|0.0|0.0|0.0|0.0|0.0|0.0|831.1|UCcgqSM4YEo5vVQpqwN-MaNw
226||One Direction|Gaming & Apps|Music|One Direction|37200000|Music|Music,Pop music|18852717.0|33|0.1488201204301075|0.003348267204301|12577465005|1374397.0|0.0|0.0|0.0|0.0|0.0|0.0|4474.54|UCb2HGwORFBo94DmRx4oLzow
229||Shakira||People & Blogs|Shakira|36700000|Pop music|Music,Pop music,Music of Latin America|16923109.411764707|82|0.1202583642719383|0.046639950061992|23356797129|894883.5|||316558.0|316558.0|293879.4|1644056.142857143|2526.3529411764707|UCYLNGLIzMhRTi6ZOLjAPSmw
239||WWE|Sports|Sports|WWE|89400000|Lifestyle|Entertainment,Lifestyle,Professional wrestling,Sports,Performing arts|543800874.2871623|80|0.0043291584726171|0.0035622683352186|69794363750|392017.6973411395|98427.9375|168984.34831460673|254107.74869109943|260165.9857549857|265323.91715976334|309149.2578680204|589.7659726027397|UCJ5v_MCY6GNUBTO8-D3XoAg
247||BANGTANTV|Music|Music|BANGTANTV|69100000|Pop music|Entertainment,Music of Asia,Music,Pop music|1640737552.6384523|70|0.1005029392062744|0.1370058185193286|17072262758|6365307.160714285|1411121.0|2239180.5|2239180.5|8688835.4|9949841.945945946|8488977.68|36254.37243047159|UCLkAepWjdylmXSltofFvsYQ
259||EminemMusic|Gaming & Apps|Music|EminemMusic|52600000|Hip hop music|Entertainment,Music,Hip hop music|45500762.85294117|27|0.3721952499440841|0.0629205446208901|23404734521|15251728.5|||||2965496.0|2965496.0|16781.029411764706|UCfM3zsQsOnfWNUppiycmBuw
261||Ed Sheeran|Music|Music|Ed Sheeran|52100000|Hip hop music|Music,Hip hop music,Pop music,Rock music|97976609.8|82|0.4241894083493282|0.0273312293666026|27642363836|17368940.5||||||1019705.6|9184.475|UC0C-w0YjGpqDXGB8IHb662A
264||Ariana Grande||Pop music|Ariana Grande|51500000|Pop music|Music,Pop music|44484407.797101445|33|0.2419829098424089|0.006166562262558|21945548174|6972101.0|0.0|0.0|0.0|0.0|0.0|0.0|12890.231884057972|UC9CoOnJkIBMdeijd9qYoT_g
266||El Reino Infantil|Music|Music|El Reino Infantil|50900000|Entertainment|Music,Movies,Entertainment|11453139.097087378|75|0.0682811810336373|0.0123738202977108|49013318189|2628394.4928571437|186470.0|82779.33333333333|76331.8|104096.27272727272|316959.8695652174|603554.8636363636|8.46116504854369|UCK1i2UviaXLUNrZlAFpw_jA
269||Taylor Swift|Gaming & Apps|Music|Taylor Swift|46800000|Music|Music,Pop music|22039543.26|60|0.0925744495726495|0.0026082055555555|25296371488|3935723.0|0.0|0.0|0.0|0.0|0.0|0.0|5452.68|UCqECaJ8Gagnn7YCbPEzWH6g
276||whinderssonnunes|Gaming & Apps|Comedy|whinderssonnunes|43800000|Technology|Lifestyle,Technology|196137065.6818182|82|0.0604724234640929|0.0290827117061021|4101958915|2871914.5|888052.0|888052.0|888052.0|888052.0|888052.0|888052.0|8584.107954545454|UC3KQ5GWANYF8lChqjZpXsQw
281||SonyMusicIndiaVEVO|Music|Music|SonyMusicIndiaVEVO|42300000|Music of Asia|Music,Movies,Music of Asia,Pop music|117320899.87679082|70|0.0989329220202438|0.0035601786656665|23588674274|926225.0|||37575.5|25537.07692307692|41691.6|111150.84375|613.1919770773638|UC3MLnJtqc_phABBriLRhtgQ
